Level,Div Num,Div Name,Subject,Subgroup,2015-2016 Pass Rate,2016-2017 Pass Rate,2017-2018 Pass Rate, 
Div,83,Russell County,English: Writing,English Learners,-,,<, 
Div,83,Russell County,History and Social Sciences,English Learners,<,<,<, 
Div,83,Russell County,Mathematics,English Learners,<,<,<, 
Div,83,Russell County,Science,English Learners,<,-,<, 
Div,83,Russell County,English: Reading,Female,85,87,83, 
Div,83,Russell County,English: Writing,Female,83,88,85, 
Div,83,Russell County,History and Social Sciences,Female,86,85,87, 
Div,83,Russell County,Mathematics,Female,87,89,86, 
Div,83,Russell County,Science,Female,88,90,86, 
Div,83,Russell County,English: Reading,Hispanic,82,93,89, 
Div,83,Russell County,English: Writing,Hispanic,<,<,<, 
Div,83,Russell County,History and Social Sciences,Hispanic,<,<,92, 
Div,83,Russell County,Mathematics,Hispanic,86,82,82, 
Div,83,Russell County,Science,Hispanic,<,<,100, 
Div,83,Russell County,English: Reading,Male,79,82,83, 
Div,83,Russell County,English: Writing,Male,68,78,71, 
Div,83,Russell County,History and Social Sciences,Male,88,87,87, 
Div,83,Russell County,Mathematics,Male,78,82,81, 
Div,83,Russell County,Science,Male,87,88,85, 
Div,83,Russell County,English: Reading,Students with Disabilities,48,58,65, 
Div,83,Russell County,English: Writing,Students with Disabilities,42,44,30, 
Div,83,Russell County,History and Social Sciences,Students with Disabilities,67,59,58, 
Div,83,Russell County,Mathematics,Students with Disabilities,50,54,56, 
Div,83,Russell County,Science,Students with Disabilities,58,64,63, 
Div,83,Russell County,English: Reading,White,82,85,83, 
Div,83,Russell County,English: Writing,White,76,83,78, 
Div,83,Russell County,History and Social Sciences,White,87,86,87, 
Div,83,Russell County,Mathematics,White,83,86,84, 
Div,83,Russell County,Science,White,88,89,86, 
Div,139,Salem City,English: Reading,All Students,85,84,81, 
Div,139,Salem City,English: Writing,All Students,83,84,80, 
Div,139,Salem City,History and Social Sciences,All Students,90,89,87, 
Div,139,Salem City,Mathematics,All Students,85,85,79, 
Div,139,Salem City,Science,All Students,90,89,88, 
Div,139,Salem City,English: Reading,Asian,91,93,76, 
Div,139,Salem City,English: Writing,Asian,86,90,77, 
Div,139,Salem City,History and Social Sciences,Asian,97,97,91, 
Div,139,Salem City,Mathematics,Asian,89,85,88, 
Div,139,Salem City,Science,Asian,90,91,88, 
Div,139,Salem City,English: Reading,Black,68,67,68, 
Div,139,Salem City,English: Writing,Black,67,69,63, 
Div,139,Salem City,History and Social Sciences,Black,73,74,77, 
Div,139,Salem City,Mathematics,Black,72,69,64, 
Div,139,Salem City,Science,Black,83,73,71, 
Div,139,Salem City,English: Reading,Economically Disadvantaged,71,71,66, 
Div,139,Salem City,English: Writing,Economically Disadvantaged,69,67,64, 
Div,139,Salem City,History and Social Sciences,Economically Disadvantaged,79,76,79, 
Div,139,Salem City,Mathematics,Economically Disadvantaged,74,74,65, 
Div,139,Salem City,Science,Economically Disadvantaged,80,77,76, 
Div,139,Salem City,English: Reading,English Learners,67,67,47, 
Div,139,Salem City,English: Writing,English Learners,60,68,30, 
Div,139,Salem City,History and Social Sciences,English Learners,79,86,63, 
Div,139,Salem City,Mathematics,English Learners,77,76,57, 
Div,139,Salem City,Science,English Learners,68,74,50, 
Div,139,Salem City,English: Reading,Female,88,88,85, 
Div,139,Salem City,English: Writing,Female,87,89,88, 
Div,139,Salem City,History and Social Sciences,Female,88,88,86, 
Div,139,Salem City,Mathematics,Female,87,87,81, 
Div,139,Salem City,Science,Female,90,90,89, 
Div,139,Salem City,English: Reading,Hispanic,73,67,71, 
Div,139,Salem City,English: Writing,Hispanic,61,71,69, 
Div,139,Salem City,History and Social Sciences,Hispanic,80,82,86, 
Div,139,Salem City,Mathematics,Hispanic,79,77,73, 
Div,139,Salem City,Science,Hispanic,73,78,82, 
Div,139,Salem City,English: Reading,Male,83,81,77, 
Div,139,Salem City,English: Writing,Male,79,78,72, 
Div,139,Salem City,History and Social Sciences,Male,92,90,88, 
Div,139,Salem City,Mathematics,Male,83,82,77, 
Div,139,Salem City,Science,Male,91,88,87, 
Div,139,Salem City,English: Reading,Students with Disabilities,54,56,46, 
Div,139,Salem City,English: Writing,Students with Disabilities,46,43,48, 
Div,139,Salem City,History and Social Sciences,Students with Disabilities,67,68,57, 
Div,139,Salem City,Mathematics,Students with Disabilities,53,58,46, 
Div,139,Salem City,Science,Students with Disabilities,69,65,56, 
Div,139,Salem City,English: Reading,White,89,88,84, 
Div,139,Salem City,English: Writing,White,85,87,83, 
Div,139,Salem City,History and Social Sciences,White,93,92,89, 
Div,139,Salem City,Mathematics,White,88,88,83, 
Div,139,Salem City,Science,White,92,92,92, 
Div,84,Scott County,English: Reading,All Students,87,85,86, 
Div,84,Scott County,English: Writing,All Students,80,77,76, 
Div,84,Scott County,History and Social Sciences,All Students,94,92,91, 
Div,84,Scott County,Mathematics,All Students,90,87,89, 
Div,84,Scott County,Science,All Students,89,86,88, 
Div,84,Scott County,English: Reading,Asian,<,<,<, 
Div,84,Scott County,English: Writing,Asian,<,<,<, 
Div,84,Scott County,History and Social Sciences,Asian,<,<,<, 
Div,84,Scott County,Mathematics,Asian,<,<,<, 
Div,84,Scott County,Science,Asian,<,<,<, 
Div,84,Scott County,English: Reading,Black,85,70,58, 
Div,84,Scott County,English: Writing,Black,<,<,-,
Div,84,Scott County,History and Social Sciences,Black,<,<,<, 
Div,84,Scott County,Mathematics,Black,89,73,80, 
Div,84,Scott County,Science,Black,100,<,<, 
Div,84,Scott County,English: Reading,Economically Disadvantaged,82,79,83, 
Div,84,Scott County,English: Writing,Economically Disadvantaged,72,69,68, 
Div,84,Scott County,History and Social Sciences,Economically Disadvantaged,91,89,89, 
Div,84,Scott County,Mathematics,Economically Disadvantaged,86,83,87, 
Div,84,Scott County,Science,Economically Disadvantaged,85,81,84, 
Div,84,Scott County,English: Reading,English Learners,<,<,<, 
Div,84,Scott County,English: Writing,English Learners,<,<,<, 
Div,84,Scott County,History and Social Sciences,English Learners,<,<,<, 
Div,84,Scott County,Mathematics,English Learners,<,<,<, 
Div,84,Scott County,Science,English Learners,<,<,<, 
Div,84,Scott County,English: Reading,Female,90,88,88, 
Div,84,Scott County,English: Writing,Female,89,82,84, 
Div,84,Scott County,History and Social Sciences,Female,94,92,90, 
Div,84,Scott County,Mathematics,Female,92,90,92, 
Div,84,Scott County,Science,Female,89,87,89, 
Div,84,Scott County,English: Reading,Hispanic,80,87,75, 
Div,84,Scott County,English: Writing,Hispanic,75,91,<, 
Div,84,Scott County,History and Social Sciences,Hispanic,88,100,90, 
Div,84,Scott County,Mathematics,Hispanic,95,90,86, 
Div,84,Scott County,Science,Hispanic,79,77,88, 
Div,84,Scott County,English: Reading,Male,84,83,84, 
Div,84,Scott County,English: Writing,Male,70,72,67, 
Div,84,Scott County,History and Social Sciences,Male,93,92,92, 
Div,84,Scott County,Mathematics,Male,88,85,87, 
Div,84,Scott County,Science,Male,89,85,86, 
Div,84,Scott County,English: Reading,Students with Disabilities,59,55,60, 
Div,84,Scott County,English: Writing,Students with Disabilities,39,34,33, 
Div,84,Scott County,History and Social Sciences,Students with Disabilities,74,63,68, 
Div,84,Scott County,Mathematics,Students with Disabilities,67,63,66, 
Div,84,Scott County,Science,Students with Disabilities,58,51,59, 
Div,84,Scott County,English: Reading,White,87,85,86, 
Div,84,Scott County,English: Writing,White,81,77,76, 
Div,84,Scott County,History and Social Sciences,White,94,92,91, 
Div,84,Scott County,Mathematics,White,90,87,89, 
Div,84,Scott County,Science,White,89,87,88, 
Div,85,Shenandoah County,English: Reading,All Students,71,69,67, 
Div,85,Shenandoah County,English: Writing,All Students,72,72,70, 
Div,85,Shenandoah County,History and Social Sciences,All Students,84,82,80, 
Div,85,Shenandoah County,Mathematics,All Students,77,72,69, 
Div,85,Shenandoah County,Science,All Students,83,80,77, 
Div,85,Shenandoah County,English: Reading,Asian,90,84,86, 
Div,85,Shenandoah County,English: Writing,Asian,<,67,<, 
Div,85,Shenandoah County,History and Social Sciences,Asian,100,100,100, 
Div,85,Shenandoah County,Mathematics,Asian,89,92,96, 
Div,85,Shenandoah County,Science,Asian,80,100,100, 
Div,85,Shenandoah County,English: Reading,Black,54,56,61, 
Div,85,Shenandoah County,English: Writing,Black,58,61,53, 
Div,85,Shenandoah County,History and Social Sciences,Black,79,75,73, 
Div,85,Shenandoah County,Mathematics,Black,72,55,55, 
Div,85,Shenandoah County,Science,Black,75,67,64, 
Div,85,Shenandoah County,English: Reading,Economically Disadvantaged,60,58,57, 
Div,85,Shenandoah County,English: Writing,Economically Disadvantaged,63,59,60, 
Div,85,Shenandoah County,History and Social Sciences,Economically Disadvantaged,78,73,73, 
Div,85,Shenandoah County,Mathematics,Economically Disadvantaged,69,63,61, 
Div,85,Shenandoah County,Science,Economically Disadvantaged,75,68,71, 
Div,85,Shenandoah County,English: Reading,English Learners,46,36,46, 
Div,85,Shenandoah County,English: Writing,English Learners,24,20,37, 
Div,85,Shenandoah County,History and Social Sciences,English Learners,69,49,56, 
Div,85,Shenandoah County,Mathematics,English Learners,66,52,56, 
Div,85,Shenandoah County,Science,English Learners,45,34,51, 
Div,85,Shenandoah County,English: Reading,Female,75,73,71, 
Div,85,Shenandoah County,English: Writing,Female,76,82,79, 
Div,85,Shenandoah County,History and Social Sciences,Female,83,81,81, 
Div,85,Shenandoah County,Mathematics,Female,80,75,72, 
Div,85,Shenandoah County,Science,Female,83,79,78, 
Div,85,Shenandoah County,English: Reading,Hispanic,60,58,57, 
Div,85,Shenandoah County,English: Writing,Hispanic,58,55,62, 
Div,85,Shenandoah County,History and Social Sciences,Hispanic,82,76,72, 
Div,85,Shenandoah County,Mathematics,Hispanic,72,67,62, 
Div,85,Shenandoah County,Science,Hispanic,68,65,69, 
Div,85,Shenandoah County,English: Reading,Male,67,64,63, 
Div,85,Shenandoah County,English: Writing,Male,69,64,62, 
Div,85,Shenandoah County,History and Social Sciences,Male,85,83,80, 
Div,85,Shenandoah County,Mathematics,Male,74,69,67, 
Div,85,Shenandoah County,Science,Male,83,81,75, 
Div,85,Shenandoah County,English: Reading,Students with Disabilities,35,32,40, 
Div,85,Shenandoah County,English: Writing,Students with Disabilities,41,35,45, 
Div,85,Shenandoah County,History and Social Sciences,Students with Disabilities,61,53,55, 
Div,85,Shenandoah County,Mathematics,Students with Disabilities,43,39,42, 
Div,85,Shenandoah County,Science,Students with Disabilities,59,53,55, 
Div,85,Shenandoah County,English: Reading,White,73,71,69, 
Div,85,Shenandoah County,English: Writing,White,75,75,72, 
Div,85,Shenandoah County,History and Social Sciences,White,85,83,82, 
Div,85,Shenandoah County,Mathematics,White,77,73,71, 
Div,85,Shenandoah County,Science,White,85,82,78, 
Div,86,Smyth County,English: Reading,All Students,80,79,80, 
Div,86,Smyth County,English: Writing,All Students,66,69,67, 
Div,86,Smyth County,History and Social Sciences,All Students,85,84,84, 
Div,86,Smyth County,Mathematics,All Students,78,79,79, 
Div,86,Smyth County,Science,All Students,82,82,82, 
Div,86,Smyth County,English: Reading,Asian,86,75,<, 
Div,86,Smyth County,English: Writing,Asian,<,<,<, 
Div,86,Smyth County,History and Social Sciences,Asian,100,90,<, 
Div,86,Smyth County,Mathematics,Asian,95,87,77, 
Div,86,Smyth County,Science,Asian,<,100,<, 
Div,86,Smyth County,English: Reading,Black,67,71,68, 
Div,86,Smyth County,English: Writing,Black,50,43,27, 
Div,86,Smyth County,History and Social Sciences,Black,82,58,71, 
Div,86,Smyth County,Mathematics,Black,58,71,67, 
Div,86,Smyth County,Science,Black,67,71,63, 
Div,86,Smyth County,English: Reading,Economically Disadvantaged,73,74,74, 
Div,86,Smyth County,English: Writing,Economically Disadvantaged,58,60,59, 
Div,86,Smyth County,History and Social Sciences,Economically Disadvantaged,79,78,80, 
Div,86,Smyth County,Mathematics,Economically Disadvantaged,73,73,75, 
Div,86,Smyth County,Science,Economically Disadvantaged,76,76,77, 
Div,86,Smyth County,English: Reading,English Learners,69,40,70, 
Div,86,Smyth County,English: Writing,English Learners,<,<,<, 
Div,86,Smyth County,History and Social Sciences,English Learners,90,<,<, 
Div,86,Smyth County,Mathematics,English Learners,95,73,81, 
Div,86,Smyth County,Science,English Learners,<,<,<, 
Div,86,Smyth County,English: Reading,Female,82,82,81, 
Div,86,Smyth County,English: Writing,Female,74,79,74, 
Div,86,Smyth County,History and Social Sciences,Female,83,84,83, 
Div,86,Smyth County,Mathematics,Female,80,81,81, 
Div,86,Smyth County,Science,Female,82,81,83, 
Div,86,Smyth County,English: Reading,Hispanic,77,83,74, 
Div,86,Smyth County,English: Writing,Hispanic,60,70,60, 
Div,86,Smyth County,History and Social Sciences,Hispanic,87,90,86, 
Div,86,Smyth County,Mathematics,Hispanic,76,87,77, 
Div,86,Smyth County,Science,Hispanic,76,80,89, 
Div,86,Smyth County,English: Reading,Male,78,76,78, 
Div,86,Smyth County,English: Writing,Male,59,59,61, 
Div,86,Smyth County,History and Social Sciences,Male,86,85,85, 
Div,86,Smyth County,Mathematics,Male,76,77,77, 
Div,86,Smyth County,Science,Male,82,83,82, 
Div,86,Smyth County,English: Reading,Students with Disabilities,51,50,56, 
Div,86,Smyth County,English: Writing,Students with Disabilities,36,24,29, 
Div,86,Smyth County,History and Social Sciences,Students with Disabilities,58,56,58, 
Div,86,Smyth County,Mathematics,Students with Disabilities,46,52,53, 
Div,86,Smyth County,Science,Students with Disabilities,58,47,52, 
Div,86,Smyth County,English: Reading,White,80,79,80, 
Div,86,Smyth County,English: Writing,White,67,69,69, 
Div,86,Smyth County,History and Social Sciences,White,85,85,85, 
Div,86,Smyth County,Mathematics,White,78,79,79, 
Div,86,Smyth County,Science,White,82,82,83, 
Div,87,Southampton County,English: Reading,All Students,79,80,80, 
Div,87,Southampton County,English: Writing,All Students,86,86,81, 
Div,87,Southampton County,History and Social Sciences,All Students,90,92,89, 
Div,87,Southampton County,Mathematics,All Students,86,86,80, 
Div,87,Southampton County,Science,All Students,88,87,86, 
Div,87,Southampton County,English: Reading,Asian,<,<,<, 
Div,87,Southampton County,English: Writing,Asian,<,<,<, 
Div,87,Southampton County,History and Social Sciences,Asian,<,<,<, 
Div,87,Southampton County,Mathematics,Asian,<,<,<, 
Div,87,Southampton County,Science,Asian,<,<,<, 
Div,87,Southampton County,English: Reading,Black,68,70,70, 
Div,87,Southampton County,English: Writing,Black,78,78,74, 
Div,87,Southampton County,History and Social Sciences,Black,84,86,83, 
Div,87,Southampton County,Mathematics,Black,79,82,70, 
Div,87,Southampton County,Science,Black,77,75,77, 
Div,87,Southampton County,English: Reading,Economically Disadvantaged,70,73,72, 
Div,87,Southampton County,English: Writing,Economically Disadvantaged,76,83,71, 
Div,87,Southampton County,History and Social Sciences,Economically Disadvantaged,86,88,84, 
Div,87,Southampton County,Mathematics,Economically Disadvantaged,81,82,72, 
Div,87,Southampton County,Science,Economically Disadvantaged,83,77,80, 
Div,87,Southampton County,English: Reading,English Learners,-,<,<, 
Div,87,Southampton County,English: Writing,English Learners,-,<,<, 
Div,87,Southampton County,History and Social Sciences,English Learners,<,-,<, 
Div,87,Southampton County,Mathematics,English Learners,<,<,<, 
Div,87,Southampton County,Science,English Learners,<,<,<, 
Div,87,Southampton County,English: Reading,Female,80,83,83, 
Div,87,Southampton County,English: Writing,Female,91,91,87, 
Div,87,Southampton County,History and Social Sciences,Female,91,92,88, 
Div,87,Southampton County,Mathematics,Female,88,88,82, 
Div,87,Southampton County,Science,Female,89,86,84, 
Div,87,Southampton County,English: Reading,Hispanic,86,86,90, 
Div,87,Southampton County,English: Writing,Hispanic,<,<,80, 
Div,87,Southampton County,History and Social Sciences,Hispanic,100,100,88, 
